Date&Time(GMT),"Value of hourly average sea water temperature measured at depth 11.6 m, 2km from shore line (Hadera) - degrees Celsius",
5/3/1998 23:00,17.83,
6/3/1998 0:00,17.82,
6/3/1998 1:00,17.81,
6/3/1998 2:00,17.81,
6/3/1998 3:00,17.79,
6/3/1998 4:00,17.78,
6/3/1998 5:00,17.77,
6/3/1998 6:00,17.77,
6/3/1998 7:00,17.78,
6/3/1998 8:00,17.79,
6/3/1998 9:00,17.81,
6/3/1998 10:00,17.85,
6/3/1998 11:00,17.87,
6/3/1998 12:00,17.89,
6/3/1998 13:00,17.93,
6/3/1998 14:00,17.97,
6/3/1998 15:00,17.99,
6/3/1998 16:00,17.98,
6/3/1998 17:00,17.95,
6/3/1998 18:00,17.92,
6/3/1998 19:00,17.89,
6/3/1998 20:00,17.87,
6/3/1998 21:00,17.85,
6/3/1998 22:00,17.84,
6/3/1998 23:00,17.83,
7/3/1998 0:00,17.83,
7/3/1998 1:00,17.82,
7/3/1998 2:00,17.82,
7/3/1998 3:00,17.83,
7/3/1998 4:00,17.83,
7/3/1998 5:00,17.84,
7/3/1998 6:00,17.83,
7/3/1998 7:00,17.83,
7/3/1998 8:00,17.84,
7/3/1998 9:00,17.85,
7/3/1998 10:00,17.87,
7/3/1998 11:00,17.89,
7/3/1998 12:00,17.90,
7/3/1998 13:00,17.89,
7/3/1998 14:00,17.90,
7/3/1998 15:00,18.03,
7/3/1998 16:00,18.07,
7/3/1998 17:00,18.05,
7/3/1998 18:00,18.02,
7/3/1998 19:00,18.01,
7/3/1998 20:00,18.01,
7/3/1998 21:00,18.00,
7/3/1998 22:00,17.98,
7/3/1998 23:00,17.97,
8/3/1998 0:00,17.96,
8/3/1998 1:00,17.96,
8/3/1998 2:00,17.99,
8/3/1998 3:00,18.01,
8/3/1998 4:00,17.95,
8/3/1998 5:00,17.94,
8/3/1998 6:00,17.94,
8/3/1998 7:00,17.95,
8/3/1998 8:00,17.93,
8/3/1998 9:00,17.94,
8/3/1998 10:00,17.96,
8/3/1998 11:00,17.97,
8/3/1998 12:00,17.98,
8/3/1998 13:00,17.98,
8/3/1998 14:00,17.97,
8/3/1998 15:00,17.96,
8/3/1998 16:00,17.94,
8/3/1998 17:00,17.93,
8/3/1998 18:00,17.93,
8/3/1998 19:00,17.95,
8/3/1998 20:00,18.01,
8/3/1998 21:00,18.05,
8/3/1998 22:00,18.08,
8/3/1998 23:00,18.09,
9/3/1998 0:00,18.07,
9/3/1998 1:00,18.05,
9/3/1998 2:00,18.01,
9/3/1998 3:00,18.02,
9/3/1998 4:00,18.01,
9/3/1998 5:00,18.01,
9/3/1998 6:00,17.99,
9/3/1998 7:00,17.97,
9/3/1998 8:00,17.95,
9/3/1998 9:00,17.94,
9/3/1998 10:00,17.94,
9/3/1998 11:00,17.95,
9/3/1998 12:00,17.97,
9/3/1998 13:00,17.99,
9/3/1998 14:00,18.04,
9/3/1998 15:00,18.11,
9/3/1998 16:00,18.12,
9/3/1998 17:00,18.12,
9/3/1998 18:00,18.13,
9/3/1998 19:00,18.12,
9/3/1998 20:00,18.12,
9/3/1998 21:00,18.11,
9/3/1998 22:00,18.11,
9/3/1998 23:00,18.10,
10/3/1998 0:00,18.09,
10/3/1998 1:00,18.09,
10/3/1998 2:00,18.08,
10/3/1998 3:00,18.06,
10/3/1998 4:00,18.06,
10/3/1998 5:00,18.05,
10/3/1998 6:00,18.04,
10/3/1998 7:00,18.03,
10/3/1998 8:00,18.01,
10/3/1998 9:00,18.01,
10/3/1998 10:00,18.02,
10/3/1998 11:00,18.03,
10/3/1998 12:00,18.03,
10/3/1998 13:00,18.03,
10/3/1998 14:00,18.03,
10/3/1998 15:00,18.03,
10/3/1998 16:00,18.04,
10/3/1998 17:00,18.04,
10/3/1998 18:00,18.03,
10/3/1998 19:00,18.04,
10/3/1998 20:00,18.04,
10/3/1998 21:00,18.02,
10/3/1998 22:00,18.00,
10/3/1998 23:00,17.99,
11/3/1998 0:00,17.98,
11/3/1998 1:00,17.97,
11/3/1998 2:00,17.96,
11/3/1998 3:00,17.93,
11/3/1998 4:00,17.92,
11/3/1998 5:00,17.93,
11/3/1998 6:00,17.93,
11/3/1998 7:00,17.97,
11/3/1998 8:00,17.98,
11/3/1998 9:00,18.03,
11/3/1998 10:00,18.04,
11/3/1998 11:00,17.86,
11/3/1998 12:00,17.92,
11/3/1998 13:00,18.02,
11/3/1998 14:00,18.06,
11/3/1998 15:00,18.08,
11/3/1998 16:00,18.11,
11/3/1998 17:00,18.09,
11/3/1998 18:00,18.09,
11/3/1998 19:00,18.09,
11/3/1998 20:00,18.08,
11/3/1998 21:00,18.08,
11/3/1998 22:00,18.10,
11/3/1998 23:00,18.11,
12/3/1998 0:00,18.13,
12/3/1998 1:00,18.14,
12/3/1998 2:00,18.19,
12/3/1998 3:00,18.18,
12/3/1998 4:00,18.14,
12/3/1998 5:00,18.11,
12/3/1998 6:00,18.03,
12/3/1998 7:00,17.95,
12/3/1998 8:00,17.93,
12/3/1998 9:00,18.18,
12/3/1998 10:00,18.41,
12/3/1998 11:00,18.40,
12/3/1998 12:00,18.37,
12/3/1998 13:00,18.35,
12/3/1998 14:00,18.30,
12/3/1998 15:00,18.24,
12/3/1998 16:00,18.20,
12/3/1998 17:00,18.18,
12/3/1998 18:00,18.17,
12/3/1998 19:00,18.17,
12/3/1998 20:00,18.19,
12/3/1998 21:00,18.19,
12/3/1998 22:00,18.17,
12/3/1998 23:00,18.16,
13/3/1998 0:00,18.16,
13/3/1998 1:00,18.16,
13/3/1998 2:00,18.15,
13/3/1998 3:00,18.14,
13/3/1998 4:00,18.13,
13/3/1998 5:00,18.09,
13/3/1998 6:00,18.07,
13/3/1998 7:00,18.05,
13/3/1998 8:00,18.03,
13/3/1998 9:00,18.03,
13/3/1998 10:00,18.05,
13/3/1998 11:00,18.08,
13/3/1998 12:00,18.12,
13/3/1998 13:00,18.16,
13/3/1998 14:00,18.22,
13/3/1998 15:00,18.33,
13/3/1998 16:00,18.30,
13/3/1998 17:00,18.28,
13/3/1998 18:00,18.28,
13/3/1998 19:00,18.28,
13/3/1998 20:00,18.26,
13/3/1998 21:00,18.25,
13/3/1998 22:00,18.24,
13/3/1998 23:00,18.22,
14/3/1998 0:00,18.22,
14/3/1998 1:00,18.23,
14/3/1998 2:00,18.22,
14/3/1998 3:00,18.22,
14/3/1998 4:00,18.19,
14/3/1998 5:00,18.18,
14/3/1998 6:00,18.19,
14/3/1998 7:00,18.17,
14/3/1998 8:00,18.15,
14/3/1998 9:00,18.16,
14/3/1998 10:00,18.19,
14/3/1998 11:00,18.20,
14/3/1998 12:00,18.24,
14/3/1998 13:00,18.28,
14/3/1998 14:00,18.34,
14/3/1998 15:00,18.43,
14/3/1998 16:00,18.43,
14/3/1998 17:00,18.40,
14/3/1998 18:00,18.38,
14/3/1998 19:00,18.36,
14/3/1998 20:00,18.36,
14/3/1998 21:00,18.36,
14/3/1998 22:00,18.35,
14/3/1998 23:00,18.35,
15/3/1998 0:00,18.34,
15/3/1998 1:00,18.34,
15/3/1998 2:00,18.34,
15/3/1998 3:00,18.31,
15/3/1998 4:00,18.26,
15/3/1998 5:00,18.24,
15/3/1998 6:00,18.22,
15/3/1998 7:00,18.22,
15/3/1998 8:00,18.23,
15/3/1998 9:00,18.25,
15/3/1998 10:00,18.26,
15/3/1998 11:00,18.25,
15/3/1998 12:00,18.24,
15/3/1998 13:00,18.23,
15/3/1998 14:00,18.21,
15/3/1998 15:00,18.18,
15/3/1998 16:00,18.16,
15/3/1998 17:00,18.15,
15/3/1998 18:00,18.19,
15/3/1998 19:00,18.19,
15/3/1998 20:00,18.19,
15/3/1998 21:00,18.21,
15/3/1998 22:00,18.25,
15/3/1998 23:00,18.27,
16/3/1998 0:00,18.31,
16/3/1998 1:00,18.45,
16/3/1998 2:00,18.44,
16/3/1998 3:00,18.27,
16/3/1998 4:00,18.16,
16/3/1998 5:00,18.12,
16/3/1998 6:00,18.13,
16/3/1998 7:00,18.15,
16/3/1998 8:00,18.14,
16/3/1998 9:00,18.16,
16/3/1998 10:00,18.17,
16/3/1998 11:00,18.19,
16/3/1998 12:00,18.22,
16/3/1998 13:00,18.24,
16/3/1998 14:00,18.25,
16/3/1998 15:00,18.25,
16/3/1998 16:00,18.24,
16/3/1998 17:00,18.23,
16/3/1998 18:00,18.22,
16/3/1998 19:00,18.19,
16/3/1998 20:00,18.18,
16/3/1998 21:00,18.17,
16/3/1998 22:00,18.16,
16/3/1998 23:00,18.16,
17/3/1998 0:00,18.15,
17/3/1998 1:00,18.15,
17/3/1998 2:00,18.14,
17/3/1998 3:00,18.14,
17/3/1998 4:00,18.14,
17/3/1998 5:00,18.14,
17/3/1998 6:00,18.14,
17/3/1998 7:00,18.13,
17/3/1998 8:00,18.13,
17/3/1998 9:00,18.14,
17/3/1998 10:00,18.15,
17/3/1998 11:00,18.14,
17/3/1998 12:00,18.13,
17/3/1998 13:00,18.13,
17/3/1998 14:00,18.12,
17/3/1998 15:00,18.13,
17/3/1998 16:00,18.13,
17/3/1998 17:00,18.11,
17/3/1998 18:00,18.09,
17/3/1998 19:00,18.08,
17/3/1998 20:00,18.05,
17/3/1998 21:00,18.02,
17/3/1998 22:00,17.99,
17/3/1998 23:00,17.96,
18/3/1998 0:00,17.95,
18/3/1998 1:00,17.97,
18/3/1998 2:00,17.97,
18/3/1998 3:00,17.96,
18/3/1998 4:00,17.94,
18/3/1998 5:00,17.91,
18/3/1998 6:00,17.88,
18/3/1998 7:00,17.87,
18/3/1998 8:00,17.86,
18/3/1998 9:00,17.84,
18/3/1998 10:00,17.81,
18/3/1998 11:00,17.81,
18/3/1998 12:00,17.81,
18/3/1998 13:00,17.78,
18/3/1998 14:00,17.75,
18/3/1998 15:00,17.74,
18/3/1998 16:00,17.74,
18/3/1998 17:00,17.71,
18/3/1998 18:00,17.74,
18/3/1998 19:00,17.77,
18/3/1998 20:00,17.76,
18/3/1998 21:00,17.79,
18/3/1998 22:00,17.81,
18/3/1998 23:00,17.77,
19/3/1998 0:00,17.72,
19/3/1998 1:00,17.70,
19/3/1998 2:00,17.67,
19/3/1998 3:00,17.64,
19/3/1998 4:00,17.60,
19/3/1998 5:00,17.57,
19/3/1998 6:00,17.52,
19/3/1998 7:00,17.42,
19/3/1998 8:00,17.39,
19/3/1998 9:00,17.36,
19/3/1998 10:00,17.27,
19/3/1998 11:00,17.21,
19/3/1998 12:00,17.18,
19/3/1998 13:00,17.20,
19/3/1998 14:00,17.17,
19/3/1998 15:00,17.12,
19/3/1998 16:00,17.13,
19/3/1998 17:00,17.01,
19/3/1998 18:00,16.97,
19/3/1998 19:00,17.13,
19/3/1998 20:00,17.15,
19/3/1998 21:00,17.04,
19/3/1998 22:00,17.02,
19/3/1998 23:00,17.03,
20/3/1998 0:00,17.00,
20/3/1998 1:00,17.00,
20/3/1998 2:00,17.06,
20/3/1998 3:00,17.09,
20/3/1998 4:00,17.09,
20/3/1998 5:00,17.08,
20/3/1998 6:00,17.05,
20/3/1998 7:00,17.02,
20/3/1998 8:00,16.96,
20/3/1998 9:00,16.92,
20/3/1998 10:00,16.90,
20/3/1998 11:00,16.88,
20/3/1998 12:00,16.86,
20/3/1998 13:00,16.97,
20/3/1998 14:00,17.02,
20/3/1998 15:00,17.05,
20/3/1998 16:00,16.92,
20/3/1998 17:00,17.07,
20/3/1998 18:00,17.13,
20/3/1998 19:00,17.11,
20/3/1998 20:00,17.17,
20/3/1998 21:00,17.18,
20/3/1998 22:00,17.17,
20/3/1998 23:00,17.11,
21/3/1998 0:00,17.14,
21/3/1998 1:00,17.26,
21/3/1998 2:00,17.27,
21/3/1998 3:00,17.16,
21/3/1998 4:00,17.07,
21/3/1998 5:00,17.04,
21/3/1998 6:00,17.02,
21/3/1998 7:00,17.02,
21/3/1998 8:00,16.97,
21/3/1998 9:00,16.96,
21/3/1998 10:00,17.02,
21/3/1998 11:00,17.04,
21/3/1998 12:00,17.03,
21/3/1998 13:00,17.00,
21/3/1998 14:00,16.99,
21/3/1998 15:00,16.98,
21/3/1998 16:00,17.06,
21/3/1998 17:00,17.13,
21/3/1998 18:00,17.17,
21/3/1998 19:00,17.16,
21/3/1998 20:00,17.10,
21/3/1998 21:00,17.08,
21/3/1998 22:00,17.10,
21/3/1998 23:00,17.12,
22/3/1998 0:00,17.13,
22/3/1998 1:00,17.15,
22/3/1998 2:00,17.18,
22/3/1998 3:00,17.21,
22/3/1998 4:00,17.22,
22/3/1998 5:00,17.21,
22/3/1998 6:00,17.18,
22/3/1998 7:00,17.07,
22/3/1998 8:00,16.87,
22/3/1998 9:00,16.76,
22/3/1998 10:00,16.78,
22/3/1998 11:00,16.85,
22/3/1998 12:00,16.99,
22/3/1998 13:00,17.07,
22/3/1998 14:00,17.11,
22/3/1998 15:00,17.16,
22/3/1998 16:00,17.17,
22/3/1998 17:00,17.15,
22/3/1998 18:00,17.14,
22/3/1998 19:00,17.15,
22/3/1998 20:00,17.15,
22/3/1998 21:00,17.20,
22/3/1998 22:00,17.28,
22/3/1998 23:00,17.31,
23/3/1998 0:00,17.33,
23/3/1998 1:00,17.36,
23/3/1998 2:00,17.40,
23/3/1998 3:00,17.37,
23/3/1998 4:00,17.27,
23/3/1998 5:00,17.17,
23/3/1998 6:00,17.12,
23/3/1998 7:00,17.08,
23/3/1998 8:00,17.05,
23/3/1998 9:00,17.05,
23/3/1998 10:00,17.06,
23/3/1998 11:00,17.08,
23/3/1998 12:00,17.11,
23/3/1998 13:00,17.15,
23/3/1998 14:00,17.27,
23/3/1998 15:00,17.36,
23/3/1998 16:00,17.38,
23/3/1998 17:00,17.38,
23/3/1998 18:00,17.35,
23/3/1998 19:00,17.31,
23/3/1998 20:00,17.31,
23/3/1998 21:00,17.31,
23/3/1998 22:00,17.30,
23/3/1998 23:00,17.29,
24/3/1998 0:00,17.27,
24/3/1998 1:00,17.26,
24/3/1998 2:00,17.26,
24/3/1998 3:00,17.25,
24/3/1998 4:00,17.21,
24/3/1998 5:00,17.19,
24/3/1998 6:00,17.18,
24/3/1998 7:00,17.16,
24/3/1998 8:00,17.16,
24/3/1998 9:00,17.16,
24/3/1998 10:00,17.17,
24/3/1998 11:00,17.18,
24/3/1998 12:00,17.18,
24/3/1998 13:00,17.18,
24/3/1998 14:00,17.17,
24/3/1998 15:00,17.16,
24/3/1998 16:00,17.15,
24/3/1998 17:00,17.13,
24/3/1998 18:00,17.11,
24/3/1998 19:00,17.09,
24/3/1998 20:00,17.07,
24/3/1998 21:00,17.05,
24/3/1998 22:00,17.04,
24/3/1998 23:00,17.02,
25/3/1998 0:00,17.01,
25/3/1998 1:00,17.03,
25/3/1998 2:00,17.02,
25/3/1998 3:00,17.02,
25/3/1998 4:00,17.02,
25/3/1998 5:00,17.02,
25/3/1998 6:00,17.01,
25/3/1998 7:00,17.02,
25/3/1998 8:00,17.06,
25/3/1998 9:00,17.11,
25/3/1998 10:00,17.15,
25/3/1998 11:00,17.16,
25/3/1998 12:00,17.17,
25/3/1998 13:00,17.16,
25/3/1998 14:00,17.15,
25/3/1998 15:00,17.12,
25/3/1998 16:00,17.11,
25/3/1998 17:00,17.12,
25/3/1998 18:00,17.12,
25/3/1998 19:00,17.13,
25/3/1998 20:00,17.12,
25/3/1998 21:00,17.11,
25/3/1998 22:00,17.10,
25/3/1998 23:00,17.09,
26/3/1998 0:00,17.07,
26/3/1998 1:00,17.07,
26/3/1998 2:00,17.06,
26/3/1998 3:00,17.04,
26/3/1998 4:00,17.01,
26/3/1998 5:00,17.01,
26/3/1998 6:00,16.97,
26/3/1998 7:00,16.94,
26/3/1998 8:00,16.92,
26/3/1998 9:00,16.94,
26/3/1998 10:00,16.97,
26/3/1998 11:00,17.03,
26/3/1998 12:00,17.06,
26/3/1998 13:00,17.07,
26/3/1998 14:00,17.09,
26/3/1998 15:00,17.11,
26/3/1998 16:00,17.11,
26/3/1998 17:00,17.12,
26/3/1998 18:00,17.12,
26/3/1998 19:00,17.13,
26/3/1998 20:00,17.13,
26/3/1998 21:00,17.11,
26/3/1998 22:00,17.10,
26/3/1998 23:00,17.08,
27/3/1998 0:00,17.06,
27/3/1998 1:00,17.08,
27/3/1998 2:00,17.11,
27/3/1998 3:00,17.13,
27/3/1998 4:00,17.15,
27/3/1998 5:00,17.21,
27/3/1998 6:00,17.23,
27/3/1998 7:00,17.22,
27/3/1998 8:00,17.24,
27/3/1998 9:00,17.24,
27/3/1998 10:00,17.23,
27/3/1998 11:00,17.26,
27/3/1998 12:00,17.30,
27/3/1998 13:00,17.34,
27/3/1998 14:00,17.41,
27/3/1998 15:00,17.53,
27/3/1998 16:00,17.55,
27/3/1998 17:00,17.53,
27/3/1998 18:00,17.51,
27/3/1998 19:00,17.49,
27/3/1998 20:00,17.42,
27/3/1998 21:00,17.43,
27/3/1998 22:00,17.44,
27/3/1998 23:00,17.43,
28/3/1998 0:00,17.43,
28/3/1998 1:00,17.41,
28/3/1998 2:00,17.37,
28/3/1998 3:00,17.32,
28/3/1998 4:00,17.34,
28/3/1998 5:00,17.30,
28/3/1998 6:00,17.26,
28/3/1998 7:00,17.28,
28/3/1998 8:00,17.35,
28/3/1998 9:00,17.39,
28/3/1998 10:00,17.37,
28/3/1998 11:00,17.38,
28/3/1998 12:00,17.34,
28/3/1998 13:00,17.29,
28/3/1998 14:00,17.26,
28/3/1998 15:00,17.26,
28/3/1998 16:00,17.26,
28/3/1998 17:00,17.20,
28/3/1998 18:00,17.20,
28/3/1998 19:00,17.25,
28/3/1998 20:00,17.34,
28/3/1998 21:00,17.39,
28/3/1998 22:00,17.40,
28/3/1998 23:00,17.38,
29/3/1998 0:00,17.38,
29/3/1998 1:00,17.37,
29/3/1998 2:00,17.35,
29/3/1998 3:00,17.34,
29/3/1998 4:00,17.35,
29/3/1998 5:00,17.37,
29/3/1998 6:00,17.37,
29/3/1998 7:00,17.38,
29/3/1998 8:00,17.36,
29/3/1998 9:00,17.32,
29/3/1998 10:00,17.27,
29/3/1998 11:00,17.25,
29/3/1998 12:00,17.23,
29/3/1998 13:00,17.22,
29/3/1998 14:00,17.20,
29/3/1998 15:00,17.16,
29/3/1998 16:00,17.15,
29/3/1998 17:00,17.19,
29/3/1998 18:00,17.26,
29/3/1998 19:00,17.31,
29/3/1998 20:00,17.33,
29/3/1998 21:00,17.32,
29/3/1998 22:00,17.31,
29/3/1998 23:00,17.30,
30/3/1998 0:00,17.30,
30/3/1998 1:00,17.31,
30/3/1998 2:00,17.31,
30/3/1998 3:00,17.31,
30/3/1998 4:00,17.30,
30/3/1998 5:00,17.28,
30/3/1998 6:00,17.28,
30/3/1998 7:00,17.26,
30/3/1998 8:00,17.23,
30/3/1998 9:00,17.22,
30/3/1998 10:00,17.21,
30/3/1998 11:00,17.22,
30/3/1998 12:00,17.23,
30/3/1998 13:00,17.24,
30/3/1998 14:00,17.24,
30/3/1998 15:00,17.24,
30/3/1998 16:00,17.24,
30/3/1998 17:00,17.23,
30/3/1998 18:00,17.22,
30/3/1998 19:00,17.21,
30/3/1998 20:00,17.20,
30/3/1998 21:00,17.20,
30/3/1998 22:00,17.19,
30/3/1998 23:00,17.18,
31/3/1998 0:00,17.17,
31/3/1998 1:00,17.16,
31/3/1998 2:00,17.16,
31/3/1998 3:00,17.15,
31/3/1998 4:00,17.15,
31/3/1998 5:00,17.15,
31/3/1998 6:00,17.14,
31/3/1998 7:00,17.14,
31/3/1998 8:00,17.15,
31/3/1998 9:00,17.17,
31/3/1998 10:00,17.20,
31/3/1998 11:00,17.25,
31/3/1998 12:00,17.33,
31/3/1998 13:00,17.38,
31/3/1998 14:00,17.35,
31/3/1998 15:00,17.34,
31/3/1998 16:00,17.33,
31/3/1998 17:00,17.41,
31/3/1998 18:00,17.48,
31/3/1998 19:00,17.52,
31/3/1998 20:00,17.53,
31/3/1998 21:00,17.50,
31/3/1998 22:00,17.46,
31/3/1998 23:00,17.42,
1/4/1998 0:00,17.39,
1/4/1998 1:00,17.35,
1/4/1998 2:00,17.32,
1/4/1998 3:00,17.27,
1/4/1998 4:00,17.23,
1/4/1998 5:00,17.21,
1/4/1998 6:00,17.18,
1/4/1998 7:00,17.17,
1/4/1998 8:00,17.17,
1/4/1998 9:00,17.18,
1/4/1998 10:00,17.16,
1/4/1998 11:00,17.15,
1/4/1998 12:00,17.15,
1/4/1998 13:00,17.16,
1/4/1998 14:00,17.18,
1/4/1998 15:00,17.18,
1/4/1998 16:00,17.18,
1/4/1998 17:00,17.18,
1/4/1998 18:00,17.18,
1/4/1998 19:00,17.18,
1/4/1998 20:00,17.19,
1/4/1998 21:00,17.18,
1/4/1998 22:00,17.17,
1/4/1998 23:00,17.16,
2/4/1998 0:00,17.16,
2/4/1998 1:00,17.14,
2/4/1998 2:00,17.13,
2/4/1998 3:00,17.13,
2/4/1998 4:00,17.13,
2/4/1998 5:00,17.13,
2/4/1998 6:00,17.13,
2/4/1998 7:00,17.14,
2/4/1998 8:00,17.14,
2/4/1998 9:00,17.13,
2/4/1998 10:00,17.13,
2/4/1998 11:00,17.19,
2/4/1998 12:00,17.25,
2/4/1998 13:00,17.33,
2/4/1998 14:00,17.40,
2/4/1998 15:00,17.42,
2/4/1998 16:00,17.41,
2/4/1998 17:00,17.39,
2/4/1998 18:00,17.35,
2/4/1998 19:00,17.32,
2/4/1998 20:00,17.32,
2/4/1998 21:00,17.30,
2/4/1998 22:00,17.27,
2/4/1998 23:00,17.25,
3/4/1998 0:00,17.26,
3/4/1998 1:00,17.26,
3/4/1998 2:00,17.26,
3/4/1998 3:00,17.26,
3/4/1998 4:00,17.25,
3/4/1998 5:00,17.24,
3/4/1998 6:00,17.22,
3/4/1998 7:00,17.21,
3/4/1998 8:00,17.22,
3/4/1998 9:00,17.24,
3/4/1998 10:00,17.24,
3/4/1998 11:00,17.24,
3/4/1998 12:00,17.30,
3/4/1998 13:00,17.40,
3/4/1998 14:00,17.43,
3/4/1998 15:00,17.44,
3/4/1998 16:00,17.45,
3/4/1998 17:00,17.42,
3/4/1998 18:00,17.36,
3/4/1998 19:00,17.36,
3/4/1998 20:00,17.36,
3/4/1998 21:00,17.37,
3/4/1998 22:00,17.37,
3/4/1998 23:00,17.36,
4/4/1998 0:00,17.35,
4/4/1998 1:00,17.34,
4/4/1998 2:00,17.32,
4/4/1998 3:00,17.30,
4/4/1998 4:00,17.29,
4/4/1998 5:00,17.28,
4/4/1998 6:00,17.28,
4/4/1998 7:00,17.27,
4/4/1998 8:00,17.27,
4/4/1998 9:00,17.27,
4/4/1998 10:00,17.28,
4/4/1998 11:00,17.28,
4/4/1998 12:00,17.30,
4/4/1998 13:00,17.30,
4/4/1998 14:00,17.30,
4/4/1998 15:00,17.30,
4/4/1998 16:00,17.32,
4/4/1998 17:00,17.33,
4/4/1998 18:00,17.33,
4/4/1998 19:00,17.32,
4/4/1998 20:00,17.32,
4/4/1998 21:00,17.32,
4/4/1998 22:00,17.31,
4/4/1998 23:00,17.30,
5/4/1998 0:00,17.29,
5/4/1998 1:00,17.29,
5/4/1998 2:00,17.28,
5/4/1998 3:00,17.28,
5/4/1998 4:00,17.28,
5/4/1998 5:00,17.28,
5/4/1998 6:00,17.29,
5/4/1998 7:00,17.30,
5/4/1998 8:00,17.30,
5/4/1998 9:00,17.32,
5/4/1998 10:00,17.33,
5/4/1998 11:00,17.33,
5/4/1998 12:00,17.35,
5/4/1998 13:00,17.38,
5/4/1998 14:00,17.44,
5/4/1998 15:00,17.54,
5/4/1998 16:00,17.64,
5/4/1998 17:00,17.69,
5/4/1998 18:00,17.71,
5/4/1998 19:00,17.72,
5/4/1998 20:00,17.71,
5/4/1998 21:00,17.70,
5/4/1998 22:00,17.67,
5/4/1998 23:00,17.64,
6/4/1998 0:00,17.58,
6/4/1998 1:00,17.52,
6/4/1998 2:00,17.50,
6/4/1998 3:00,17.52,
6/4/1998 4:00,17.62,
6/4/1998 5:00,17.67,
6/4/1998 6:00,17.68,
6/4/1998 7:00,17.64,
6/4/1998 8:00,17.64,
6/4/1998 9:00,17.62,
6/4/1998 10:00,17.60,
6/4/1998 11:00,17.59,
6/4/1998 12:00,17.58,
6/4/1998 13:00,17.59,
6/4/1998 14:00,17.59,
6/4/1998 15:00,17.58,
6/4/1998 16:00,17.57,
6/4/1998 17:00,17.55,
6/4/1998 18:00,17.55,
6/4/1998 19:00,17.53,
6/4/1998 20:00,17.50,
6/4/1998 21:00,17.47,
6/4/1998 22:00,17.45,
6/4/1998 23:00,17.40,
7/4/1998 0:00,17.39,
7/4/1998 1:00,17.38,
7/4/1998 2:00,17.39,
7/4/1998 3:00,17.38,
7/4/1998 4:00,17.38,
7/4/1998 5:00,17.37,
7/4/1998 6:00,17.37,
7/4/1998 7:00,17.40,
7/4/1998 8:00,17.55,
7/4/1998 9:00,17.70,
7/4/1998 10:00,17.95,
7/4/1998 11:00,18.04,
7/4/1998 12:00,18.06,
7/4/1998 13:00,18.09,
7/4/1998 14:00,18.11,
7/4/1998 15:00,18.09,
7/4/1998 16:00,18.04,
7/4/1998 17:00,17.98,
7/4/1998 18:00,17.93,
7/4/1998 19:00,17.91,
7/4/1998 20:00,17.90,
7/4/1998 21:00,17.84,
7/4/1998 22:00,17.79,
7/4/1998 23:00,17.73,
8/4/1998 0:00,17.69,
8/4/1998 1:00,17.69,
8/4/1998 2:00,17.72,
8/4/1998 3:00,17.68,
8/4/1998 4:00,17.65,
8/4/1998 5:00,17.66,
8/4/1998 6:00,17.68,
8/4/1998 7:00,17.72,
8/4/1998 8:00,17.76,
8/4/1998 9:00,17.80,
8/4/1998 10:00,17.86,
8/4/1998 11:00,17.94,
8/4/1998 12:00,18.01,
8/4/1998 13:00,18.04,
8/4/1998 14:00,18.09,
8/4/1998 15:00,18.23,
8/4/1998 16:00,18.50,
8/4/1998 17:00,18.56,
8/4/1998 18:00,18.57,
8/4/1998 19:00,18.40,
8/4/1998 20:00,18.10,
8/4/1998 21:00,18.01,
8/4/1998 22:00,17.80,
8/4/1998 23:00,17.62,
9/4/1998 0:00,17.55,
9/4/1998 1:00,17.57,
9/4/1998 2:00,17.59,
9/4/1998 3:00,17.57,
9/4/1998 4:00,17.54,
9/4/1998 5:00,17.52,
9/4/1998 6:00,17.56,
9/4/1998 7:00,17.58,
9/4/1998 8:00,17.66,
9/4/1998 9:00,17.71,
9/4/1998 10:00,17.79,
9/4/1998 11:00,17.99,
9/4/1998 12:00,18.19,
9/4/1998 13:00,18.28,
9/4/1998 14:00,18.24,
9/4/1998 15:00,18.23,
9/4/1998 16:00,18.23,
9/4/1998 17:00,18.17,
9/4/1998 18:00,18.12,
9/4/1998 19:00,17.96,
9/4/1998 20:00,17.79,
9/4/1998 21:00,17.75,
9/4/1998 22:00,17.71,
9/4/1998 23:00,17.65,
10/4/1998 0:00,17.57,
10/4/1998 1:00,17.53,
10/4/1998 2:00,17.53,
10/4/1998 3:00,17.48,
10/4/1998 4:00,17.44,
10/4/1998 5:00,17.40,
10/4/1998 6:00,17.38,
10/4/1998 7:00,17.37,
10/4/1998 8:00,17.38,
10/4/1998 9:00,17.39,
10/4/1998 10:00,17.41,
10/4/1998 11:00,17.43,
10/4/1998 12:00,17.43,
10/4/1998 13:00,17.44,
10/4/1998 14:00,17.43,
10/4/1998 15:00,17.43,
10/4/1998 16:00,17.42,
10/4/1998 17:00,17.42,
10/4/1998 18:00,17.44,
10/4/1998 19:00,17.45,
10/4/1998 20:00,17.44,
10/4/1998 21:00,17.43,
10/4/1998 22:00,17.43,
10/4/1998 23:00,17.42,
11/4/1998 0:00,17.41,
11/4/1998 1:00,17.40,
11/4/1998 2:00,17.39,
11/4/1998 3:00,17.39,
11/4/1998 4:00,17.39,
11/4/1998 5:00,17.40,
